식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),출처코드,출처명,식품중량,업체명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자,대두_땅콩_여부,알레르기_권고,유제품여부,탄닌가능성,쿠마린여부,쿠마린_권고,카페인여부,알코올_유무
D220-748000000-1106,커피_콜드브루 라떼 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,46,,1.97,,,,3.94,,,,,,29.0,,,,,,,,,,2.25,,3,식품의약품안전처,355g,달콤,2,수집,2023-06-30,2025-04-08,False,,True,True,False,,True,False
D220-748000000-1107,커피_콜드브루 라떼 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,26,,1.12,,,,1.71,,,,,,19.0,,,,,,,,,,,,3,식품의약품안전처,591g,매머드 익스프레스,2,수집,2023-06-23,2025-04-08,False,,True,True,False,,True,False
D220-748000000-1108,커피_콜드브루 라떼 아이스(ICED) (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,23,,1.06,,,1.8,1.8,,,,,,15.0,,,,,,,,,,0.85,,3,식품의약품안전처,946g,더리터,2,수집,2023-07-20,2025-04-08,False,,True,True,False,,True,False
D220-748000000-1109,커피_콜드브루 라떼 아이스(ICED) (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,27,,1.26,,,,1.93,,,,,,19.0,,,,,,,,,,0.9,,3,식품의약품안전처,946g,아임일리터,2,수집,2023-06-30,2025-04-08,False,,True,True,False,,True,False
D220-748000000-1110,커피_콜드브루 라떼 아이스(ICED) (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,26,,1.24,,,,1.91,,,,,,19.0,,,,,,,,,,0.88,,3,식품의약품안전처,591g,아임일리터,2,수집,2023-06-30,2025-04-08,False,,True,True,False,,True,False
D220-748000000-1111,커피_콜드브루 라떼 아이스(ICED) (ML),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,21,,0.99,,,1.69,1.69,,,,,,14.0,,,,,,,,,,0.7,,3,식품의약품안전처,710g,더리터,2,수집,2023-07-20,2025-04-08,False,,True,True,False,,True,False
D220-748000000-1112,커피_콜드브루 라떼 핫(HOT) (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,30,,2.2,,,,2.2,,,,,,22.0,,,,,,,,,,1.01,,3,식품의약품안전처,946g,아임일리터,2,수집,2023-06-30,2025-04-08,False,,True,True,False,,True,False
D220-748000000-1113,커피_콜드브루 라떼 핫(HOT) (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,37,,1.74,,,,2.76,,,,,,28.0,,,,,,,,,,1.27,,3,식품의약품안전처,591g,아임일리터,2,수집,2023-06-30,2025-04-08,False,,True,True,False,,True,False
D220-748000000-1114,커피_콜드브루 바닐라크림 아이스(ICED) (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,55,,1.06,,,5.92,5.39,,,,,,29.0,,,,,,,,,,2.64,,3,식품의약품안전처,946g,더리터,2,수집,2023-07-20,2025-04-08,False,,True,True,False,,True,False
D220-748000000-1115,커피_콜드브루 바닐라크림 아이스(ICED) (ML),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,50,,1.13,,,5.07,4.51,,,,,,27.0,,,,,,,,,,2.54,,3,식품의약품안전처,710g,더리터,2,수집,2023-07-20,2025-04-08,False,,True,True,False,,True,False
D220-748000000-1116,커피_콜드브루 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,2,,0.17,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,591g,더벤티,2,수집,2023-06-22,2025-04-08,False,,False,True,False,,True,False
D220-748000000-1117,커피_콜드브루 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,2,,0.16,0.0,,0.33,0.0,,,,,,0.0,,,,,,,,,0.0,0.0,,3,식품의약품안전처,650g,바나프레소,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,True,False
D220-748000000-1118,커피_콜드브루 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,1,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,3,식품의약품안전처,591g,카페게이트,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,True,False
D220-748000000-1119,커피_콜드브루 아이스(ICED) (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,1,,0.05,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,3,식품의약품안전처,946g,아임일리터,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,True,False
D220-748000000-1120,커피_콜드브루 아이스(ICED) (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,1,,0.08,,,,0.0,,,,,,0.0,,,,,,,,,,0.01,,3,식품의약품안전처,591g,아임일리터,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,True,False
D220-748000000-1121,커피_콜드브루 아인슈페너 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,80,,1.41,,,,9.01,,,,,,19.0,,,,,,,,,,1.97,,3,식품의약품안전처,355g,달콤,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,True,False
D220-748000000-1122,커피_콜드브루 핫(HOT) (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,1,,0.1,,,,0.0,,,,,,0.0,,,,,,,,,,0.01,,3,식품의약품안전처,946g,아임일리터,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,True,False
D220-748000000-1123,커피_콜드브루 핫(HOT) (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,1,,0.08,,,,0.0,,,,,,0.0,,,,,,,,,,0.01,,3,식품의약품안전처,591g,아임일리터,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,True,False
D220-748000000-1124,커피_콜드브루 라떼 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,24,,1.19,,,,1.56,,,,,,16.0,,,,,,,,,,0.63,,3,식품의약품안전처,400g,커피:니,2,수집,2023-09-19,2025-04-08,False,,True,True,False,,True,False
D220-748000000-1125,커피_콜드브루 라떼 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,23,,0.91,,,,1.47,,,,,,1.0,,,,,,,,,,0.59,,3,식품의약품안전처,340g,커피:니,2,수집,2023-09-19,2025-04-08,False,,True,True,False,,True,False
D220-748000000-1126,커피_콜드브루 라떼 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,29,,1.35,,,,1.86,,,,,,19.0,,,,,,,,,,1.02,,3,식품의약품안전처,591g,더벤티,2,수집,2023-06-22,2025-04-08,False,,True,True,False,,True,False
D220-748000000-1127,커피_콜드브루 라떼 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,27,,1.18,,,,1.69,,,,,,19.0,,,,,,,,,,1.02,,3,식품의약품안전처,591g,카페게이트,2,수집,2023-06-30,2025-04-08,False,,True,True,False,,True,False
D220-748000000-1128,커피_큐브 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,42,,1.69,,,,2.82,,,,,,16.0,,,,,,,,,,0.85,,3,식품의약품안전처,355g,달콤,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,False,False
D220-748000000-1129,커피_크리미 라떼 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,77,,0.93,,,5.15,4.02,,,,,,20.0,,,,,,,,,0.08,4.51,,3,식품의약품안전처,650g,바나프레소,2,수집,2023-06-30,2025-04-08,False,,True,True,False,,False,False
D220-748000000-1130,커피_토피넛 샷 라떼 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,61,,1.49,,,,5.82,,,,,,37.0,,,,,,,,,,,,3,식품의약품안전처,591g,매머드 익스프레스,2,수집,2023-06-23,2025-04-08,True,대두/땅콩 성분 가능 → 섭취 주의 권고,True,True,False,,False,False
D220-748000000-1131,커피_토피넛 샷 라떼 핫(HOT),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,87,,2.37,,,,8.05,,,,,,55.0,,,,,,,,,,,,3,식품의약품안전처,473g,매머드 익스프레스,2,수집,2023-06-23,2025-04-08,True,대두/땅콩 성분 가능 → 섭취 주의 권고,True,True,False,,False,False
D220-748000000-1132,커피_토피넛 라떼 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,60,,1.35,,,,6.6,,,,,,39.0,,,,,,,,,,1.86,,3,식품의약품안전처,591g,더벤티,2,수집,2023-06-22,2025-04-08,True,대두/땅콩 성분 가능 → 섭취 주의 권고,True,True,False,,False,False
D220-748000000-1133,커피_토피넛 라떼 핫(HOT),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,69,,1.69,,,,7.28,,,,,,45.0,,,,,,,,,,2.03,,3,식품의약품안전처,591g,더벤티,2,수집,2023-06-22,2025-04-08,True,대두/땅콩 성분 가능 → 섭취 주의 권고,True,True,False,,False,False
D220-748000000-1134,커피_티라미수 라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,62,,1.29,,,,8.26,,,,,,31.0,,,,,,,,,,2.01,,3,식품의약품안전처,100g,청자다방,2,수집,2023-06-30,2025-04-08,False,,True,True,False,,False,False
D220-748000000-1135,커피_플랫화이트 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,36,,1.45,,,,2.17,,,,,,27.0,,,,,,,,,,1.21,,3,식품의약품안전처,414g,카페게이트,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,False,False
D220-748000000-1136,커피_플랫화이트 핫(HOT),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,51,,2.25,,,,3.1,,,,,,38.0,,,,,,,,,,1.69,,3,식품의약품안전처,355g,카페게이트,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,False,False
D220-748000000-1137,커피_피넛 라떼 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,113,,3.33,,,,6.88,,,,,,51.0,,,,,,,,,,3.08,,3,식품의약품안전처,237g,블루샥,2,수집,2023-06-30,2025-04-08,True,대두/땅콩 성분 가능 → 섭취 주의 권고,True,True,False,,False,False
D220-748000000-1138,커피_허니아메리카노 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,15,,0.03,0.0,,3.78,3.69,,,,,,2.0,,,,,,,,,0.0,0.0,,3,식품의약품안전처,650g,바나프레소,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,False,False
D220-748000000-1139,커피_허니아메리카노 핫(HOT),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,20,,0.04,0.0,,4.91,4.8,,,,,,2.0,,,,,,,,,0.0,0.0,,3,식품의약품안전처,500g,바나프레소,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,False,False
D220-748000000-1140,커피_허니큐브 아이스(ICED) (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,63,,2.33,,,,6.55,,,,,,26.0,,,,,,,,,,1.27,,3,식품의약품안전처,473g,달콤,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,False,False
D220-748000000-1141,커피_허니큐브 아이스(ICED) (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,60,,1.97,,,,6.2,,,,,,19.0,,,,,,,,,,1.13,,3,식품의약품안전처,355g,달콤,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,False,False
D220-748000000-1142,커피_헤이즐넛,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,21,,0.17,,,,4.81,,,,,,1.0,,,,,,,,,,0.02,,3,식품의약품안전처,100g,청자다방,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,False,False
D220-748000000-1143,커피_헤이즐넛 라떼 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,61,,1.59,,,,6.04,,,,,,56.0,,,,,,,,,,,,3,식품의약품안전처,591g,매머드 익스프레스,2,수집,2023-06-23,2025-04-08,False,,True,True,False,,False,False
D220-748000000-1144,커피_헤이즐넛 라떼 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,31,,1.36,,,,2.14,,,,,,22.0,,,,,,,,,,1.07,,3,식품의약품안전처,420g,카페루앤비,2,수집,2023-06-30,2025-04-08,False,,True,True,False,,False,False
D220-748000000-1145,커피_헤이즐넛 라떼 아이스(ICED) (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,33,,0.95,,,3.81,3.7,,,,,,14.0,,,,,,,,,,0.74,,3,식품의약품안전처,946g,더리터,2,수집,2023-07-20,2025-04-08,False,,True,True,False,,False,False
D220-748000000-1146,커피_헤이즐넛 라떼 아이스(ICED) (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,80,,1.82,,,,8.13,,,,,,27.0,,,,,,,,,,1.98,,3,식품의약품안전처,450g,커피:니,2,수집,2023-09-19,2025-04-08,False,,True,True,False,,False,False
D220-748000000-1147,커피_헤이즐넛 라떼 아이스(ICED) (ML),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,31,,0.85,,,3.38,3.24,,,,,,13.0,,,,,,,,,,0.7,,3,식품의약품안전처,710g,더리터,2,수집,2023-07-20,2025-04-08,False,,True,True,False,,False,False
D220-748000000-1148,커피_헤이즐넛 라떼 아이스(ICED) (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,61,,1.6,,,,6.48,,,,,,27.0,,,,,,,,,,1.65,,3,식품의약품안전처,400g,커피:니,2,수집,2023-09-19,2025-04-08,False,,True,True,False,,False,False
D220-748000000-1149,커피_헤이즐넛 라떼 핫(HOT),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,88,,2.49,,,,8.33,,,,,,78.0,,,,,,,,,,,,3,식품의약품안전처,473g,매머드 익스프레스,2,수집,2023-06-23,2025-04-08,False,,True,True,False,,False,False
D220-748000000-1150,커피_헤이즐넛 라떼 핫(HOT),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,50,,2.17,,,,3.47,,,,,,35.0,,,,,,,,,,1.67,,3,식품의약품안전처,360g,카페루앤비,2,수집,2023-06-30,2025-04-08,False,,True,True,False,,False,False
D220-748000000-1151,커피_헤이즐넛 라떼 핫(HOT) (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,105,,3.33,,,,11.28,,,,,,56.0,,,,,,,,,,3.08,,3,식품의약품안전처,400g,커피:니,2,수집,2023-09-19,2025-04-08,False,,True,True,False,,False,False
D220-748000000-1152,커피_헤이즐넛 라떼 핫(HOT) (ML),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,50,,1.69,,,5.25,5.08,,,,,,24.0,,,,,,,,,,1.35,,3,식품의약품안전처,591g,더리터,2,수집,2023-07-20,2025-04-08,False,,True,True,False,,False,False
D220-748000000-1153,커피_헤이즐넛 라떼 핫(HOT) (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,95,,3.03,,,,9.53,,,,,,10.0,,,,,,,,,,2.71,,3,식품의약품안전처,340g,커피:니,2,수집,2023-09-19,2025-04-08,False,,True,True,False,,False,False
D220-748000000-1154,커피_헤이즐넛 아메리카노 I’m B 아이스(ICED) (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,13,,0.08,,,,2.89,,,,,,0.0,,,,,,,,,,0.0,,3,식품의약품안전처,946g,아임일리터,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,False,False
D220-748000000-1155,커피_헤이즐넛 아메리카노 I’m B 아이스(ICED) (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,13,,0.05,,,,3.08,,,,,,0.0,,,,,,,,,,0.0,,3,식품의약품안전처,591g,아임일리터,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,False,False
D220-748000000-1156,커피_헤이즐넛 아메리카노 I’m B 핫(HOT) (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20748,커피,2074800,해당없음,207480000,해당없음,0,해당없음,100ml,12,,0.03,,,,2.89,,,,,,0.0,,,,,,,,,,0.0,,3,식품의약품안전처,946g,아임일리터,2,수집,2023-06-30,2025-04-08,False,,False,True,False,,False,False
